"regions1","regions2","regions3","regions4","regions5","regions6","regions7","regions8","regions9","regions10","regions11","regions12","regions13","regions14","regions15","regions16","regions17","regions18","regions19","regions20","regions21","regions22","regions23","regions24","regions25","regions26","regions27","regions28","regions29","regions30","regions31","regions32","regions33","regions34","regions35","regions36","regions37","regions38","regions39","regions40","regions41","regions42","regions43","regions44","regions45","regions46","regions47","regions48","regions49","regions50"
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,18,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,18,17,17,18,18,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,18,17,17,17,17,17,17,18,17,17,17,17,17,17,18,17,17,17,17,18,17,17,17
18,18,18,18,17,17,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
28,18,18,18,18,28,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,28,18,18,28,18,18,18,18,28,18,18
28,28,28,28,18,28,18,28,18,28,18,28,18,18,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20,28,28,28,18,28,28,28,28,28,28,20,28,28,28,28,28,28,18,28,28,28,28,28,28,18,28,28,20,28,28,28,28
28,28,20,28,28,28,28,28,28,20,28,28,28,28,18,28,28,20,28,28,28,20,28,28,28,28,28,28,20,20,20,28,28,20,28,28,28,28,28,20,20,28,18,28,28,28,20,28,28,28
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,2,26
26,26,26,26,26,26,26,26,26,2,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,2,26,2,26,26,26,2,26,2,26,26,26,26,26,26,26
2,2,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,2,26,2,2,2,26,2
2,2,2,2,15,2,2,15,26,2,26,2,26,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,2,2,2,2,15,2,2,2,2,2
15,2,15,15,15,15,15,15,15,15,26,15,15,15,2,15,15,15,15,15,15,2,2,15,15,15,15,15,15,15,2,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,2,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,3,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,3,3,15,15,3,3,15,15,15,30,3,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,30,3,3,3,30,3,3,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,30,30,3,30,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,30
30,30,30,30,30,3,3,30,30,30,3,30,30,3,30,30,30,30,3,30,3,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,3,30,3,30,30,30,30,30,30,30,30,30,30,3,30,30,3,3,3,30,30,30,3,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30
30,30,30,3,3,3,3,30,3,3,3,30,17,3,3,3,3,3,30,3,3,3,3,30,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,30,17,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,17,3,3,3,3,17,3,3,3,3,3,30,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,30,17,3,17,17,3,3,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,3,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,18,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,18,17,17,18,17,17,17,17,17,17,17,17,31,17,17,17,17,17,17,31,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,18,17,17,17,17,17,17,17,17,17
18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,18,18
18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,31,18,31,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,20,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
28,18,18,18,18,18,28,20,28,20,18,18,18,18,18,18,18,18,28,28,18,18,18,18,18,18,18,20,28,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18
28,28,28,28,28,18,28,28,28,28,28,28,28,28,18,28,28,20,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,28,28,28,20,18,18,28,28,20,28,28,28,28
28,28,20,20,20,28,20,20,20,20,20,20,20,28,18,20,20,20,20,20,20,20,20,20,20,28,28,28,20,20,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,28,20,20,20,20
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,26,26,26,26,26,26,26,26,26,2,26,2,26,26,26,26,26,15,26,26,26,26,2,26,26,26,2,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,15,26,26,26,26,26,26,26,26,26,26,15,26,26,26,26,26,26,26,26,2,26,26,2,26,26,2,26,26,2,2,26,26,26,26,26,26,26,26,2,15,2,26
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,2,15,15,15
15,15,15,26,15,15,15,15,26,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,26,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,30,15,15,15,15,15,3,15,15,3,15,15,15,15,15,30,15,15,15,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15
3,3,30,3,3,30,3,3,3,30,3,3,30,3,3,3,3,15,3,3,3,3,3,30,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,15,3,3,3,3,3,30,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30,30,30,30,30,30,30,30,30,3,3,30,3,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,3,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,17,30,30,30,30,30,30,30,30,30
30,30,30,30,30,3,3,30,30,3,3,30,3,30,30,30,30,30,3,30,30,30,30,30,30,30,30,3,30,30,30,3,3,30,30,30,30,30,30,30,17,30,30,30,30,30,30,30,30,30
3,3,3,3,3,3,17,3,30,30,3,30,3,3,3,3,3,17,3,3,3,3,3,30,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,17,3,30,3,3,3,3,30,3,17
17,17,17,17,17,17,17,17,17,17,3,17,3,17,17,17,17,17,17,17,3,17,17,17,17,17,17,30,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,17,17,17,17,31,17,17,17,31,17,17,31,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,17
17,17,17,17,18,18,17,17,17,18,17,17,17,17,17,17,17,17,18,17,31,31,17,18,18,17,17,17,31,17,17,17,17,17,17,18,17,17,17,17,17,17,17,31,17,17,17,17,17,17
18,18,17,18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,17,18,31,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,17,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18
18,31,18,18,31,18,18,31,31,18,31,31,31,31,31,31,31,18,31,31,31,31,31,31,18,31,31,31,31,18,31,31,31,31,31,31,18,31,18,31,18,31,31,31,18,31,31,31,31,31
18,31,31,18,18,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,18,31,31,31
18,18,18,31,31,18,18,18,31,18,31,18,18,31,31,18,18,31,31,18,18,31,18,18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,31,18,18,18,18,18,18,18,18,31,18,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,31,18,18,31,31,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,31,20,18,31,18,28,20,31,18,18,18,18,20,18,18,18,18,31,18,18,18,31,31,18,18,18,31,18,31,18,18,18,18,18,18,18,18,31,18,18,18,18,18,18,18,18,18
28,20,31,31,20,20,28,20,28,20,20,20,18,31,20,20,20,20,20,18,20,31,20,20,20,20,20,20,20,20,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,31,20,20,20,20,28,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,20,20,20,20
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,26,26,26,26,26,26,26,26,26,15,26,26,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26
26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,26,26,26,26,26,26,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,26
15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,30,15,15,15,15,15,15,30,30,15,15,30,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,30,15,30,15,15,15,15,30
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,30,30,30,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
30,30,30,15,30,30,30,30,30,30,3,3,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,15,30,30,3,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,3,30,30
3,30,30,30,30,30,30,30,30,3,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3,30,30,3,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,30,30,17,30,30,30,30,30,3,30,3,30,30,30,30,30,30,30,30,3,30,30,30,30,30,3,30,30,30,30
17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,30,30,17,17,30,17,17,17,17,17,17,17,30,17,31,17,3,30,31,17,17,17,30,30,17,17,17
17,17,30,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,30,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,17,17,17,17,17,17,17,17,17,17
17,31,17,31,17,17,17,17,17,17,17,17,17,17,31,31,17,17,17,17,17,31,31,17,17,31,17,17,17,17,17,17,17,17,31,31,17,31,17,17,17,17,17,31,31,17,31,17,17,17
31,17,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,17,31,31,31,17,31,31,31,31,31,31,31,31,31,31,31,31,31,17,31,31,18,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,18,18,31,31,31,18,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,18,31,18,17,18,31,18,31,31,31,31,31,31,31,31,31
18,31,31,31,18,18,31,31,31,31,31,18,18,31,31,31,31,18,31,31,18,18,31,31,18,31,31,31,31,31,31,18,31,31,31,31,31,31,31,18,18,31,31,31,18,31,17,31,31,31
18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,18,31,31,31,31,31,31,31,31,31
31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,18,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,18
18,31,31,18,31,31,18,31,31,31,31,31,31,31,18,18,31,31,31,31,18,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,18,31,31,31
18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
18,31,31,31,31,31,31,20,20,31,20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,31,31,31,31,31,31,20,20,31,31,31,31,31,31,31,31,31,31,31,20,31
20,20,20,20,20,20,20,28,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,31,20,18,20,20,20,20,20,20,20,20,20,20,31,20,20,31
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,28,20,20,20,20
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,15,26,26,26,26,15,26,26,26,26,26,15,26,15,26,26,26,26,30,26,26,26,26,26,26,26,15,26,26,26,26,15,26,26,26,26,26,26,15,26,26
15,15,15,30,15,15,15,26,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15
30,15,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,3,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,17,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,17,17,30,30,30,30,30,30,17,30,30,30,30,17,30,30,30,30,30,30,30,30,30,17,30,30,31,30,30,30,31,17,30,30,30,30,30,17,30
17,17,30,17,17,17,17,17,17,17,17,17,17,17,17,17,31,17,17,31,17,31,17,30,17,31,17,17,17,17,17,17,17,17,30,17,17,31,17,17,17,31,17,17,17,30,17,17,17,30
31,31,31,30,31,31,31,17,31,31,31,31,31,17,17,17,31,31,31,31,31,31,31,31,31,31,17,31,31,31,31,31,31,31,31,31,31,31,17,31,30,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,17,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,17,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,17,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31,31,31,31,31,31,31,18,31,31,31
31,31,31,18,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31,31
18,31,31,31,20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,31,31,31,31,31,31,31,31,20,31,20,31,31,20,31,31,31,20,31,31,31,31,31,31,31
